id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
677,11/22/2024,Backend developer,Backend Developer (m/f/d),CGI,https://media.licdn.com/dms/image/v2/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/company-logo_100_100/0/1663664110809/cgi_logo?e=1741824000&v=beta&t=JMGQxdABtE_lCNpdWZdinWCsZ5ceYFX92jxG7lehh6Q,germany,"Hamburg, Hamburg, Germany",".NET Framework, Back-End Web Development, C (Programming Language), Docker Products, Microsoft Azure, Model Making, Object-Oriented Programming (OOP), Programming Languages, Python (Programming Language),  Software Solutions",NA,linkedin.com
678,11/22/2024,Backend developer,(Senior) Backend Software Developer (w/m/d) - eJustice,Westernacher Solutions,https://media.licdn.com/dms/image/v2/C560BAQE1KiPP1xUU2Q/company-logo_100_100/company-logo_100_100/0/1650989014860/westernacher_solutions_logo?e=1741824000&v=beta&t=BnVhzA8RsQ6XLtj9LMcqlISlMAYGEtogv4yqw1lCdDc,germany,"Berlin, Germany",".NET Framework, Amazon Web Services (AWS), Back-End Web Development, Java, JavaScript, Object-Oriented Programming (OOP), Programming, Programming Languages, Python (Programming Language),  Software Development",NA,linkedin.com
679,12/07/2023,Backend developer,Backend Developer und Consultant (w/d/m),codecentric AG,https://media.licdn.com/dms/image/v2/C4D0BAQFIiK13ImAODA/company-logo_100_100/company-logo_100_100/0/1630452186195/codecentric_ag_logo?e=1741824000&v=beta&t=-DTdskC6kPeDai8klMSYHNvuqoGtF0m-PMsqwwHRke0,germany,"Solingen, North Rhine-Westphalia, Germany","Amazon Web Services (AWS), Application Programming Interfaces (API), Back-End Web Development, Databases, Docker Products, Java, Kubernetes, NoSQL, Python (Programming Language),  Software Architecture",NA,linkedin.com
680,11/15/2024,Backend developer,Senior Backend Developer (m/w/d),QualityMinds GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQHR5V9YPgnGwg/company-logo_100_100/company-logo_100_100/0/1718735566153/qualityminds_gmbh_logo?e=1741824000&v=beta&t=UrfNIgtG_QykMe_fo2T6bdTQifyTrDXyzoqeVP0wqMM,germany,"Nuremberg, Bavaria, Germany","Application Programming Interfaces (API), Architecture, Back-End Web Development, Databases, Front-End Development, Java, Quality Assurance, Quality Management, Self-Management,  Web Services",NA,linkedin.com
681,10/07/2024,Backend developer,Backend / Fullstack Developer - PHP & Laravel,Kettner-Edelmetalle,https://media.licdn.com/dms/image/v2/C4E0BAQHdRjBa73tC7g/company-logo_100_100/company-logo_100_100/0/1637836891513?e=1741824000&v=beta&t=qOfgR2-zWyGHJlbbz7Ti2Bi3Podvq1ajvFWgX0ULGgM,germany,"Villingen-Schwenningen, Baden-Württemberg, Germany","Back-End Web Development, Cascading Style Sheets (CSS), Git, HTML, HTML5, JavaScript, Laravel, Object-Oriented Programming (OOP), PHP,  React.js",NA,linkedin.com
682,10/07/2024,Backend developer,Backend / Fullstack Developer - PHP & Laravel,Kettner-Edelmetalle,https://media.licdn.com/dms/image/v2/C4E0BAQHdRjBa73tC7g/company-logo_100_100/company-logo_100_100/0/1637836891513?e=1741824000&v=beta&t=qOfgR2-zWyGHJlbbz7Ti2Bi3Podvq1ajvFWgX0ULGgM,germany,"Villingen-Schwenningen, Baden-Württemberg, Germany","Back-End Web Development, Cascading Style Sheets (CSS), Git, HTML, HTML5, JavaScript, Laravel, Object-Oriented Programming (OOP), PHP,  React.js",NA,linkedin.com
683,04/10/2024,Backend developer,Data Backend Developer (m/w/d),rose GmbH,https://media.licdn.com/dms/image/v2/D4D0BAQEMb79dtcxt_A/company-logo_100_100/company-logo_100_100/0/1708348988043/roosi_logo?e=1741824000&v=beta&t=gSDaSNTlUNYqcRoL7yCgV7rYBR9YSZ6No2zNgITSPRA,germany,"Rosenheim, Bavaria, Germany","Analytical Skills, Architecture, Back-End Web Development, Cloud Computing, Computer Science, Creativity  Innovation, Data Engineering, Databases, Extract, Transform, Load (ETL),  Machine Learning",NA,linkedin.com
684,11/29/2024,Backend developer,Cloud and Backend Developer (w/m/d),Siemens,https://media.licdn.com/dms/image/v2/D4D0BAQFK_4wGnzwPTQ/company-logo_100_100/company-logo_100_100/0/1719931174735/siemens_logo?e=1741824000&v=beta&t=YV7QIEyGJX-RakJQFj-zAi4uDCfXnKOqQYpNvjSIcao,germany,"Munich, Bavaria, Germany","Amazon Web Services (AWS), Cloud Computing, Computer Science, Databases, Docker Products, International Clients, Kanban, Scrum, Software Development,  Test Automation",NA,linkedin.com
685,12/06/2024,Backend developer,Backend Developer Java (w/m/d),NEXGEN Business Consultants (now part of Cofinpro),https://media.licdn.com/dms/image/v2/D4E0BAQHYVB_Dur_CEg/company-logo_100_100/company-logo_100_100/0/1689149670409/nexgen_business_consultants_logo?e=1741824000&v=beta&t=UHtIjpkDhQBTdtxwOlxDMAiIUP2We8omMeHsYdPRZlw,germany,"Frankfurt, Hesse, Germany","Back-End Web Development, Hibernate, Interfaces, Java, Logics, Microservices, Object-Oriented Programming (OOP), Software Development, Spring Framework,  Stewardship",NA,linkedin.com
686,11/29/2024,Backend developer,Senior Backend Developer (f/m/x) – RMS Trade Processing,Deutsche Bank,https://media.licdn.com/dms/image/v2/D4E0BAQHGBYJ8shr8QQ/company-logo_100_100/company-logo_100_100/0/1733126314555?e=1741824000&v=beta&t=NDnHwP5NPLN2H9bqpgw5SXpEiwVBfN2SAPEPbULIbzY,germany,"Berlin, Berlin, Germany","Back-End Web Development, Git, Java, JavaScript, Linux, Object-Oriented Programming (OOP), Problem Solving, RMS, Representational State Transfer (REST),  Systems Design",NA,linkedin.com
687,11/06/2024,Backend developer,Backend Developer (m/w/d),Qualitest Germany,https://media.licdn.com/dms/image/v2/D560BAQEPufni1vAY4g/company-logo_100_100/company-logo_100_100/0/1729855559795/qualitest_germany_logo?e=1741824000&v=beta&t=GOur7qXYAiBWugaHLSAm-vDXezB4uFwEr8pY3RmBkfg,germany,"Munich, Bavaria, Germany","Architecture, Back-End Web Development, Databases, Docker Products, Java, JavaScript, Object-Oriented Programming (OOP), Programming Languages, Software Development,  Spring Framework",NA,linkedin.com
688,11/15/2024,Backend developer,Java Backend Developer,Sonar,https://media.licdn.com/dms/image/v2/D560BAQG_QwUlAFA75g/company-logo_100_100/company-logo_100_100/0/1730931205846/sonarsource_logo?e=1741824000&v=beta&t=5lG-4xsBpOoqhMidfuVIHkFWXjt4HsS6KteOG7psxrw,germany,"Bochum, North Rhine-Westphalia, Germany","Amazon Web Services (AWS), Back-End Web Development, Git, Java, Object-Oriented Programming (OOP), RDBMS, Soft Skills, Sonar, Spring Framework,  Version Control",NA,linkedin.com
689,11/06/2024,Backend developer,Backend Developer (m/w/d) - Spring/Java EE,CodeCamp:N,https://media.licdn.com/dms/image/v2/D4D0BAQFdi9TCBAehEA/company-logo_100_100/company-logo_100_100/0/1719257391681/codecamp_n_logo?e=1741824000&v=beta&t=y_T_jPTUc-GYeckQkr2gGbkay3bsKXR_D_oI8dvRapI,germany,"Nuremberg, Bavaria, Germany","Architecture, Back-End Web Development, Cloud Computing, Docker Products, Java, JavaScript, Object-Oriented Programming (OOP), Software Development, Spring Framework,  Test Automation",NA,linkedin.com
690,11/29/2024,Backend developer,Backend Developer (m/w/d) Java,GIRLS,https://media.licdn.com/dms/image/v2/D4E0BAQF5eB0KKknDeA/company-logo_100_100/company-logo_100_100/0/1710151559720/ferchau_logo?e=1741824000&v=beta&t=07zTUiuE13pvhMsmeYizpFLhra4uiErTlJ7F4t-Zq_o,germany,"Frankfurt, Hesse, Germany","Back-End Web Development, Computer Engineering, Computer Science, Computing, Docker Products, Java, Microservices, Object-Oriented Programming (OOP), Scrum,  Software Development",NA,linkedin.com
691,11/22/2024,Backend developer,(Senior) Backend Software Developer (w/m/d),Westernacher Solutions,https://media.licdn.com/dms/image/v2/C560BAQE1KiPP1xUU2Q/company-logo_100_100/company-logo_100_100/0/1650989014860/westernacher_solutions_logo?e=1741824000&v=beta&t=BnVhzA8RsQ6XLtj9LMcqlISlMAYGEtogv4yqw1lCdDc,germany,"Berlin, Germany",".NET Framework, Amazon Web Services (AWS), Back-End Web Development, Java, JavaScript, Object-Oriented Programming (OOP), Programming, Programming Languages, Python (Programming Language),  Software Development",NA,linkedin.com
692,11/22/2024,Backend developer,(Senior) Backend Software Developer (w/m/d),Westernacher Solutions,https://media.licdn.com/dms/image/v2/C560BAQE1KiPP1xUU2Q/company-logo_100_100/company-logo_100_100/0/1650989014860/westernacher_solutions_logo?e=1741824000&v=beta&t=BnVhzA8RsQ6XLtj9LMcqlISlMAYGEtogv4yqw1lCdDc,germany,"Berlin, Germany",".NET Framework, Amazon Web Services (AWS), Back-End Web Development, Java, JavaScript, Object-Oriented Programming (OOP), Programming, Programming Languages, Python (Programming Language),  Software Development",NA,linkedin.com
693,11/29/2024,Backend developer,Senior Backend Developer (m/w/d),WHOW Games GmbH,https://media.licdn.com/dms/image/v2/C510BAQEaFtZlOL9QNA/company-logo_100_100/company-logo_100_100/0/1631317924451?e=1741824000&v=beta&t=PqGtn1dNGctyaeDxiCV6mBMFHpYPKFwYj7cf88B3mbM,germany,"Hamburg, Hamburg, Germany","Amazon Web Services (AWS), Back-End Web Development, Computer Science, Databases, Multicultural Team Leadership, Node.js, Object-Oriented Programming (OOP), Programming, Software Development,  TypeScript",NA,linkedin.com
694,11/29/2024,Backend developer,Cloud Storage Backend Developer - STACKIT (m/w/d),Schwarz Digits,https://media.licdn.com/dms/image/v2/D4E0BAQGdxKlR6l_pfg/company-logo_100_100/company-logo_100_100/0/1695921076971?e=1741824000&v=beta&t=XWHLImNzR7yClrbHF-a4yGUJec_6jz41sBSM9HqbiuA,germany,"Stadt Heilbronn, Baden-Württemberg, Germany","Amazon Web Services (AWS), Application Programming Interfaces (API), Cloud Computing, Docker Products, Forming, Information Technology Infrastructure, Kubernetes, Python (Programming Language), Software Development,  Stewardship",NA,linkedin.com
695,11/29/2024,Backend developer,Senior Backend Developer (m/w/d),BMS Group,https://media.licdn.com/dms/image/v2/C4D0BAQGxbD3kDrd-YQ/company-logo_100_100/company-logo_100_100/0/1633005709183/bms_gruppe_logo?e=1741824000&v=beta&t=9fMtFSosajOKNJvpbpAngopLzgUNcWHthJbeNgPTaqs,germany,"Düsseldorf, North Rhine-Westphalia, Germany","Back-End Web Development, Docker Products, Editing, Java, Microservices, OpenShift, Programming, Representational State Transfer (REST), Scrum,  Software Development",NA,linkedin.com
696,11/22/2024,Backend developer,Senior Backend Developer (w/m/d),PwC Germany,https://media.licdn.com/dms/image/v2/D4E0BAQGkpaJUZL64cw/company-logo_100_100/company-logo_100_100/0/1719256868249/pwc_deutschland_logo?e=1741824000&v=beta&t=sqwP5ucTJVb7tYGiPsugYT-ZIJOfyNrxpib84sh3uwY,germany,"Frankfurt, Hesse, Germany","Architecture, Back-End Web Development, Computer Science, JavaScript, Kubernetes, Object-Oriented Programming (OOP), Python (Programming Language), Software Development, Stewardship,  TypeScript",NA,linkedin.com
697,08/08/2024,Backend developer,Backend Developer und Consultant (w/d/m),codecentric AG,https://media.licdn.com/dms/image/v2/C4D0BAQFIiK13ImAODA/company-logo_100_100/company-logo_100_100/0/1630452186195/codecentric_ag_logo?e=1741824000&v=beta&t=-DTdskC6kPeDai8klMSYHNvuqoGtF0m-PMsqwwHRke0,germany,"Karlsruhe, Baden-Württemberg, Germany","Amazon Web Services (AWS), Application Programming Interfaces (API), Back-End Web Development, Databases, Docker Products, Java, Kubernetes, NoSQL, Python (Programming Language),  Software Architecture",NA,linkedin.com
698,08/08/2024,Backend developer,Backend Developer und Consultant (w/d/m),codecentric AG,https://media.licdn.com/dms/image/v2/C4D0BAQFIiK13ImAODA/company-logo_100_100/company-logo_100_100/0/1630452186195/codecentric_ag_logo?e=1741824000&v=beta&t=-DTdskC6kPeDai8klMSYHNvuqoGtF0m-PMsqwwHRke0,germany,"Karlsruhe, Baden-Württemberg, Germany","Amazon Web Services (AWS), Application Programming Interfaces (API), Back-End Web Development, Databases, Docker Products, Java, Kubernetes, NoSQL, Python (Programming Language),  Software Architecture",NA,linkedin.com
699,11/22/2024,Backend developer,Senior Backend Developer (w/m/d),PwC Germany,https://media.licdn.com/dms/image/v2/D4E0BAQGkpaJUZL64cw/company-logo_100_100/company-logo_100_100/0/1719256868249/pwc_deutschland_logo?e=1741824000&v=beta&t=sqwP5ucTJVb7tYGiPsugYT-ZIJOfyNrxpib84sh3uwY,germany,"Munich, Bavaria, Germany","Architecture, Back-End Web Development, Computer Science, JavaScript, Kubernetes, Object-Oriented Programming (OOP), Python (Programming Language), Software Development, Stewardship,  TypeScript",NA,linkedin.com
700,11/22/2024,Backend developer,Senior Backend Developer as Software Architect (m/f/d),MERCURY GROUP,https://media.licdn.com/dms/image/v2/C560BAQG1sh_7tDgH4A/company-logo_100_100/company-logo_100_100/0/1630647622431/gauselmann_group_logo?e=1741824000&v=beta&t=gYziu8bFixacrBrJzNvAZe9kMreoCHZTeNNesvktkbw,germany,"Paderborn, North Rhine-Westphalia, Germany","Architecture, Back-End Web Development, Databases, Definity, JavaScript, Object-Oriented Programming (OOP), Scrum, Software Development, System Architecture,  XML",NA,linkedin.com
701,11/30/2024,Backend developer,Backend Developer Cloud (m/w/d),Devoteam Innovative Tech,https://media.licdn.com/dms/image/v2/C4E0BAQGpoeq2Mu3-zg/company-logo_100_100/company-logo_100_100/0/1646066375957?e=1741824000&v=beta&t=lrDpLcguFZTE--STBlO1cW59VF2_8n3sQ0hBShdUn4c,germany,"Frankfurt, Hesse, Germany","Amazon Web Services (AWS), Application Programming Interfaces (API), Artificial Intelligence (AI), Computer Engineering, Docker Products, Google Cloud Platform (GCP), Kubernetes, Mathematics, Python (Programming Language),  Requirements Engineering",NA,linkedin.com
702,11/22/2024,Backend developer,Senior Backend Developer (w/m/d),PwC Germany,https://media.licdn.com/dms/image/v2/D4E0BAQGkpaJUZL64cw/company-logo_100_100/company-logo_100_100/0/1719256868249/pwc_deutschland_logo?e=1741824000&v=beta&t=sqwP5ucTJVb7tYGiPsugYT-ZIJOfyNrxpib84sh3uwY,germany,Greater Dusseldorf Area,"Architecture, Back-End Web Development, Computer Science, JavaScript, Kubernetes, Object-Oriented Programming (OOP), Python (Programming Language), Software Development, Stewardship,  TypeScript",NA,linkedin.com
703,11/22/2024,Backend developer,Senior Backend Developer - Java EE/Spring (m/w/d),CodeCamp:N,https://media.licdn.com/dms/image/v2/D4D0BAQFdi9TCBAehEA/company-logo_100_100/company-logo_100_100/0/1719257391681/codecamp_n_logo?e=1741824000&v=beta&t=y_T_jPTUc-GYeckQkr2gGbkay3bsKXR_D_oI8dvRapI,germany,"Nuremberg, Bavaria, Germany","Back-End Web Development, Business Networking, Eclipse, Hibernate, Jakarta EE, Java, Maven, Multicultural Team Leadership, Spring Framework,  XML",NA,linkedin.com
704,11/22/2024,Backend developer,Senior Backend Developer - Java EE/Spring (m/w/d),CodeCamp:N,https://media.licdn.com/dms/image/v2/D4D0BAQFdi9TCBAehEA/company-logo_100_100/company-logo_100_100/0/1719257391681/codecamp_n_logo?e=1741824000&v=beta&t=y_T_jPTUc-GYeckQkr2gGbkay3bsKXR_D_oI8dvRapI,germany,"Nuremberg, Bavaria, Germany","Back-End Web Development, Business Networking, Eclipse, Hibernate, Jakarta EE, Java, Maven, Multicultural Team Leadership, Spring Framework,  XML",NA,linkedin.com
705,11/30/2024,Backend developer,(Senior) Backend Developer (w/m/d),VHV Group,https://media.licdn.com/dms/image/v2/C4D0BAQEw-2b8oroFjA/company-logo_100_100/company-logo_100_100/0/1662106171510/vhv_gruppe_logo?e=1741824000&v=beta&t=icI76M1L3wIE_kHUwKkThNqWZj8dHkeaHT07VUTaO18,germany,"Hannover, Lower Saxony, Germany","Back-End Web Development, Computer Science, Coordinating Skills, Databases, Forming, Java, JavaScript, Kanban, Scrum,  Software Development",NA,linkedin.com
706,12/05/2024,Backend developer,Senior C# / .NET Backend Developer,MEDIFOX DAN,https://media.licdn.com/dms/image/v2/C560BAQG4vPDuGVoF_A/company-logo_100_100/company-logo_100_100/0/1643114698973/medifox_dan_gmbh_logo?e=1741824000&v=beta&t=QKA5WS5Cd_q8_nmoc6JANYnW31Nfl3BHOdR4mU33MJc,germany,"Hildesheim, Lower Saxony, Germany",".NET Framework, Back-End Web Development, C (Programming Language), C#, HTML5, Model-View-Controller (MVC), Object-Oriented Programming (OOP), Software Architecture, Visual Studio,  XML",NA,linkedin.com
707,12/04/2024,Backend developer,Freelance Senior PHP Developer,raidboxes®,https://media.licdn.com/dms/image/v2/C4E0BAQEiIOmSARuRWQ/company-logo_100_100/company-logo_100_100/0/1653321653467/raidboxes_logo?e=1741824000&v=beta&t=r8v3n70QG-uOntSgMXrJLD7ywqqq2MEr8eRmHap4suU,germany,European Economic Area,"API Development, Laravel, PHP, Symfony Framework,  Testing",NA,linkedin.com
708,11/15/2024,Backend developer,Senior Backend Developer (m/f/d) - Würzburg area,Computer Futures,https://media.licdn.com/dms/image/v2/C4D0BAQGXzDswjXmJ8A/company-logo_100_100/company-logo_100_100/0/1630480173853/computerfutures_logo?e=1741824000&v=beta&t=WGZtmDjM7F9HX-v-HSlS0zBIMrXosN8a_kEvUAQqz4A,germany,"Würzburg, Bavaria, Germany",".NET Framework, Application Programming Interfaces (API), Back-End Web Development, Coordinating Skills, Databases, Docker Products, Documentation, Object-Oriented Programming (OOP), Programming,  Software Development",NA,linkedin.com
709,11/29/2024,Backend developer,(Senior) Backend Engineer & Chapter Lead (m/f/d) - Offering,MOIA,https://media.licdn.com/dms/image/v2/C4E0BAQGdckRVBku53g/company-logo_100_100/company-logo_100_100/0/1630625592718/moia_mobility_logo?e=1741824000&v=beta&t=JTB4REzBxjX1Jdnr5aWD7SrpKt5pvx3zV3Q3bLgLbr4,germany,"Berlin, Germany","Java Virtual Machine (JVM), Kubernetes, Microservices, Mobile Applications, People Management, Scala,  Servant Leadership",NA,linkedin.com
710,12/07/2023,Backend developer,SAP Junior Backend Developer – ABAP m|w|d,abbot,https://media.licdn.com/dms/image/v2/D4E0BAQGCxyI8kibMNg/company-logo_100_100/company-logo_100_100/0/1732548166125/abatgruppe_logo?e=1741824000&v=beta&t=AviQ224xzCAUwwLnXLx7Ck2uydKHtHDN82pSS24-4ek,germany,"Stuttgart, Baden-Württemberg, Germany","ABAP, Back-End Web Development, Computer Science, Emerging Technologies, Java, Programming, Programming Languages, SAP Products, Specifications,  Stewardship",NA,linkedin.com
711,11/15/2024,Backend developer,Frontend & Backend Developer for Gen AI Metaverse Startup in Berlin (Hybrid),ZAUBAR,https://media.licdn.com/dms/image/v2/C4D0BAQGuJp-PbG_-bA/company-logo_100_100/company-logo_100_100/0/1636629249128/zaubar_logo?e=1741824000&v=beta&t=LpUQwbUyJhceoXABs1uhDPWn72tfqCyGIMMr7wJxy7g,germany,"Berlin, Berlin, Germany","AngularJS, Cascading Style Sheets (CSS), Client-Server Model, HTML, HTML5, JavaScript, Responsive Web Design, Shaders, Web Applications,  Web Development",NA,linkedin.com
712,10/07/2024,Backend developer,(Senior) Backend Developer (f/m/d) (Java/Kotlin),E.ON One,https://media.licdn.com/dms/image/v2/D4E0BAQF7FjEQuGBOrA/company-logo_100_100/company-logo_100_100/0/1720016734272/e_on_one_logo?e=1741824000&v=beta&t=iCvadpSJ6i-79v1id8howhbuLGcS6sT2i1-fdiv26XI,germany,"Essen, North Rhine-Westphalia, Germany","Application Programming Interfaces (API), Back-End Web Development, JSON, Java, JavaScript, Kotlin, Object-Oriented Programming (OOP), Representational State Transfer (REST), Software Development,  Spring Framework",NA,linkedin.com
713,12/07/2023,Backend developer,Java Backend Developer (m/w/d),D.O.M. Datenverarbeitung GmbH,https://media.licdn.com/dms/image/v2/C560BAQHfr48v7m9ryg/company-logo_100_100/company-logo_100_100/0/1631370545798?e=1741824000&v=beta&t=4uP2MF3iLuSrYrTG2U4N5mSTKavWsb2HwxhmT545sZ8,germany,"Nuremberg, Bavaria, Germany","Application Programming Interfaces (API), Docker Products, Hibernate, Java, Microservices, Programming, Scrum, Software Development, Spring Framework,  Technical Training",NA,linkedin.com
714,03/11/2024,Backend developer,Backend Developer (w/m/d),KIND GmbH & Co. KG,NA,germany,"Burgwedel, Lower Saxony, Germany","Back-End Web Development, Computer Engineering, Computer Science, Docker Products, Microservices, Microsoft Azure, Object-Oriented Programming (OOP), Python (Programming Language), Scrum,  Software Development",NA,linkedin.com
715,12/07/2023,Backend developer,Java Backend Developer (m/w/d),4Soft,https://media.licdn.com/dms/image/v2/C4E0BAQE7vhq2W2BNZw/company-logo_100_100/company-logo_100_100/0/1630588061839/4soft_gmbh_logo?e=1741824000&v=beta&t=jcesjVraYXblBC_cHdE2q4v2N59B0WsGozRasCSi2Zs,germany,"Munich, Bavaria, Germany","Back-End Web Development, Computer Science, Computing, Hibernate, Java, JavaServer Pages (JSP), Object-Oriented Programming (OOP), Software Development, Spring Framework,  Stewardship",NA,linkedin.com
716,02/10/2024,Backend developer,Senior Backend Developer (m/w/d),fintus GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQEilq8zEY9JkQ/company-logo_100_100/company-logo_100_100/0/1722505934276/fintus_gmbh_logo?e=1741824000&v=beta&t=yYIb_05zvnF_V7g1r1k3NFK7tT0Z6G4eU369GrT7GbE,germany,"Münster, North Rhine-Westphalia, Germany","Application Programming Interfaces (API), Back-End Web Development, Docker Products, Git, JavaScript, Kanban, Optimization, Ruby on Rails, Scrum,  Software Solutions",NA,linkedin.com
717,11/29/2024,Backend developer,(Senior) Backend/Fullstack Developer (m/f/d) Java/Web,SERVICEWARE,https://media.licdn.com/dms/image/v2/D4E0BAQHP1in8n9shFw/company-logo_100_100/company-logo_100_100/0/1720519235090/serviceware_logo?e=1741824000&v=beta&t=cKTRtkJNCRzfItKiJPI3Cn7wWfHxvg2bW45ZhmLqLwM,germany,"Hamburg, Hamburg, Germany","Angular, Back-End Web Development, Cascading Style Sheets (CSS), Continuous Integration (CI), Full-Stack Development, HTML5, Java, JavaScript, PostgreSQL,  Spring Framework",NA,linkedin.com
718,07/09/2024,Backend developer,Senior Java Backend Developer (w/m/d),Netfonds AG,https://media.licdn.com/dms/image/v2/C4D0BAQGmcyncAQqhmQ/company-logo_100_100/company-logo_100_100/0/1630544419008/netfonds_ag_logo?e=1741824000&v=beta&t=bi_XeRzk6XACsXd2BYqSQnOtGFIcsBzX_6KsILB4Pu0,germany,Greater Hamburg Area,"Back-End Web Development, Hibernate, Java, Kubernetes, Microservices, Scrum, Software Development, Spring Framework, Test Automation,  XML",NA,linkedin.com
719,12/03/2024,Backend developer,Moonshiner: Backend Developer - Drupal 7 (W/M/D),join.com,https://media.licdn.com/dms/image/v2/C4D0BAQHigW_IbFLSBA/company-logo_100_100/company-logo_100_100/0/1630579641743/join_com_logo?e=1741824000&v=beta&t=hSyPIeQsEjJNiEhPb6sHZXToX3ps-UXsYGIHRR3vSkI,germany,Germany,"Application Programming Interfaces (API), Back-End Web Development, Databases, Docker Products, Front-End Development, MySQL, Object-Oriented Programming (OOP), PHP, Python (Programming Language),  Software Development",NA,linkedin.com
720,11/22/2024,Backend developer,Senior Backend Developer (w/m/d),PwC Germany,https://media.licdn.com/dms/image/v2/D4E0BAQGkpaJUZL64cw/company-logo_100_100/company-logo_100_100/0/1719256868249/pwc_deutschland_logo?e=1741824000&v=beta&t=sqwP5ucTJVb7tYGiPsugYT-ZIJOfyNrxpib84sh3uwY,germany,"Berlin, Berlin, Germany","Architecture, Back-End Web Development, Computer Science, JavaScript, Kubernetes, Object-Oriented Programming (OOP), Python (Programming Language), Software Development, Stewardship,  TypeScript",NA,linkedin.com
721,11/06/2024,Backend developer,(Senior) Backend Developer:in (PHP/Laravel),Invite,https://media.licdn.com/dms/image/v2/D4E0BAQE4BIWRv0GRjA/company-logo_100_100/company-logo_100_100/0/1706106086436/convidera_gmbh_logo?e=1741824000&v=beta&t=1hR5jQ5N_3FHNItvkJpK4fytZZTX2fsK9PFrlKxHWIM,germany,"Cologne, North Rhine-Westphalia, Germany","Application Programming Interfaces (API), Back-End Web Development, Databases, Docker Products, Front-End Development, HTML5, Laravel, MySQL, PHP,  Web Applications",NA,linkedin.com
722,12/03/2024,Backend developer,Senior Java Developer / Backend Developer (all genders),wunschlösung GmbH,https://media.licdn.com/dms/image/v2/C4E0BAQE45py95oLGww/company-logo_100_100/company-logo_100_100/0/1669387564299/wunschloesung_logo?e=1741824000&v=beta&t=HtLa8-3F6ntmormfXB2Tq9FpJu5L7jd2XtQIqoTVPw0,germany,"Jena, Thuringia, Germany","Angular, Back-End Web Development, Databases, Hibernate, Java, Nuts, Object-Oriented Programming (OOP), Programming, Software Development,  Stewardship",NA,linkedin.com
723,12/03/2024,Backend developer,Senior Java Developer / Backend Developer (all genders),wunschlösung GmbH,https://media.licdn.com/dms/image/v2/C4E0BAQE45py95oLGww/company-logo_100_100/company-logo_100_100/0/1669387564299/wunschloesung_logo?e=1741824000&v=beta&t=HtLa8-3F6ntmormfXB2Tq9FpJu5L7jd2XtQIqoTVPw0,germany,"Jena, Thuringia, Germany","Angular, Back-End Web Development, Databases, Hibernate, Java, Nuts, Object-Oriented Programming (OOP), Programming, Software Development,  Stewardship",NA,linkedin.com
724,10/07/2024,Backend developer,Backend Software Developer (m/w/d),CompuGroup Medical SE & Co. KGaA,https://media.licdn.com/dms/image/v2/C560BAQE7bxVRmSyzoQ/company-logo_100_100/company-logo_100_100/0/1630576476267/compugroup_medical_ag_logo?e=1741824000&v=beta&t=8BVQgNN9JNV9vP50R0gJCy_e25g3TjqO_1XKg2t0tm4,germany,Greater Koblenz Area,".NET Framework, Amazon Web Services (AWS), HTML5, Java, Microservices, Object-Oriented Programming (OOP), SQL, Scrum, Software Development,  Spring Framework",NA,linkedin.com
725,11/06/2024,Backend developer,Backend Developer:in,HDI Group,https://media.licdn.com/dms/image/v2/D4E0BAQFVACuw4uOa9Q/company-logo_100_100/company-logo_100_100/0/1719909026291/hdigroup_logo?e=1741824000&v=beta&t=0FubglaiOuK45FDV2N9UtdC9_85wkC0JzHe3EoRHP1w,germany,"Hannover, Lower Saxony, Germany","Back-End Web Development, Computer Science, Coordinating Skills, Databases, Docker Products, Financial Operations, Java, Scrum, Software Development,  Spring Framework",NA,linkedin.com
726,11/29/2024,Backend developer,Senior Cloud Backend Developer - STACKIT (m/w/d),Schwarz Digits,https://media.licdn.com/dms/image/v2/D4E0BAQGdxKlR6l_pfg/company-logo_100_100/company-logo_100_100/0/1695921076971?e=1741824000&v=beta&t=XWHLImNzR7yClrbHF-a4yGUJec_6jz41sBSM9HqbiuA,germany,"Stadt Heilbronn, Baden-Württemberg, Germany","Amazon Web Services (AWS), Cloud Computing, Cloud Development, Creative Problem Solving, Docker Products, Foreign Languages, Java, Software Development, Software Systems,  Stewardship",NA,linkedin.com
727,11/29/2024,Backend developer,Senior Cloud Backend Developer - STACKIT (m/w/d),Schwarz Digits,https://media.licdn.com/dms/image/v2/D4E0BAQGdxKlR6l_pfg/company-logo_100_100/company-logo_100_100/0/1695921076971?e=1741824000&v=beta&t=XWHLImNzR7yClrbHF-a4yGUJec_6jz41sBSM9HqbiuA,germany,"Stadt Heilbronn, Baden-Württemberg, Germany","Amazon Web Services (AWS), Cloud Computing, Cloud Development, Creative Problem Solving, Docker Products, Foreign Languages, Java, Software Development, Software Systems,  Stewardship",NA,linkedin.com
