ID,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
2446,09-26-2024,DevOps engineer,"Senior Engineer, Systems Test (R2882)",SHIELD AI,NA,Germany,"Dallas, TX",R,"$104,888 - $157,333 ",indeed.com
2447,11-22-2024,DevOps engineer,DevOps,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2448,08-29-2024,DevOps engineer,"Engineer II, Systems Test (R2882)",SHIELD AI,NA,Germany,"Dallas, TX",R,"$83,541 - $125,312 ",indeed.com
2449,10-10-2024,DevOps engineer,"Senior Linux Engineer - Irving, Texas",NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2450,11-26-2024,DevOps engineer,"Sales Engineer, West",Dataiku Misc Postings,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/89ce7ac207e72d6b15d439c9c3fdf9c1,Germany,"Dallas, TX","LAN,R","$140,000 - $175,000 ",indeed.com
2451,08-28-2024,DevOps engineer,Platform Engineer,Alcority,NA,Germany,"Dallas, TX",R,NA,indeed.com
2452,10-28-2024,DevOps engineer,AEM Software Development Specialist,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Dallas, TX","LAN,R",$62 an hour,indeed.com
2453,11-12-2024,DevOps engineer,Lead Software Engineer - Full Stack Java/Python/with React,JPMorgan Chase,NA,Germany,"Plano, TX","MAN,Asset Management,R",NA,indeed.com
2454,08-09-2024,DevOps engineer,Advanced Support Engineer,Fortinet,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/95cba5c3b4fc16eb2ee1522bd656d14e,Germany,"Plano, TX","Software Development,R",NA,indeed.com
2455,12-02-2024,DevOps engineer,2025 Emerging Talent Software Engineers - Full time – United States (April 2025 Start),JPMorgan Chase,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,Germany,"Plano, TX","Software Development,R","$95,000 - $125,000 ",indeed.com
2456,11-04-2024,DevOps engineer,CT - Lead IAM Engineer,McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$139,000 - $231,600 ",indeed.com
2457,09-26-2024,DevOps engineer,"Senior Engineer, Systems Test (R2882)",SHIELD AI,NA,Germany,"Dallas, TX",R,"$104,888 - $157,333 ",indeed.com
2458,11-22-2024,DevOps engineer,DevOps,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2459,10-10-2024,DevOps engineer,"Senior Linux Engineer - Irving, Texas",NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2460,08-29-2024,DevOps engineer,"Engineer II, Systems Test (R2882)",SHIELD AI,NA,Germany,"Dallas, TX",R,"$83,541 - $125,312 ",indeed.com
2461,08-15-2024,DevOps engineer,Sales Engineer - Cloud,"Arrow Electronics, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e91f170de2cda05771e5d1d9212cd168,Germany,"Plano, TX",R,"$122,600 - $175,450 ",indeed.com
2462,08-28-2024,DevOps engineer,Platform Engineer,Alcority,NA,Germany,"Dallas, TX",R,NA,indeed.com
2463,11-06-2024,DevOps engineer,"Director, Engineering","Vizient, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b18d377806e5f643bf128d6df905caa6,Germany,"Irving, TX","Software Development,R","$135,200 - $223,200 ",indeed.com
2464,11-20-2024,DevOps engineer,"Sr. Developer - Dallas, TX",Texas Regional Bank,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/26a3e8c00b9b1a3a3c5cbc1456b178c1,Germany,"Dallas, TX",R,NA,indeed.com
2465,11-12-2024,DevOps engineer,Lead Software Engineer - Full Stack Java/Python/with React,JPMorgan Chase,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,Germany,"Plano, TX","MAN,Asset Management,R",NA,indeed.com
2466,08-09-2024,DevOps engineer,Advanced Support Engineer,Fortinet,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/95cba5c3b4fc16eb2ee1522bd656d14e,Germany,"Plano, TX","Software Development,R",NA,indeed.com
2467,05-22-2024,DevOps engineer,Electrical Test &amp; Rapid Prototype Engineer II (R2723),SHIELD AI,NA,Germany,"Dallas, TX","Gin,R","$89,498 - $134,248 ",indeed.com
2468,11-04-2024,DevOps engineer,CT - Lead IAM Engineer,McKesson,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a2315043a47d4c8b8d1c97da10f404,Germany,"Irving, TX","Software Development,R","$139,000 - $231,600 ",indeed.com
2469,11-18-2024,DevOps engineer,Experienced Software Engineer Java / Python (Full Stack or Back End),JPMorgan Chase,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,Germany,"Plano, TX","LAN,R",NA,indeed.com
2470,10-18-2024,DevOps engineer,"Software Dev Eng V, Software NMS",Fujitsu,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0cfa330f9ad3c5bfdba8d5d7e1fee5a2,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2471,08-22-2024,DevOps engineer,(Python Based) Lead Research Engineer,Thomson Reuters,NA,Germany,"Eagan, MN","Software Development,R",NA,indeed.com
2472,12-03-2024,DevOps engineer,"Customer Success Engineer, West",Dataiku Misc Postings,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/89ce7ac207e72d6b15d439c9c3fdf9c1,Germany,"Dallas, TX","LAN,R","$120,000 - $160,000 ",indeed.com
2473,11-01-2024,DevOps engineer,Senior Enterprise Security Engineer,Epsilon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/120033298d64b3531b8b1bba403e0580,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2474,09-27-2024,DevOps engineer,"Director, HBM SoC Design - TPG",Micron,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/867b4968106f790c3430e1308e93c4c7,Germany,"Richardson, TX","MAN,Project Management,R",NA,indeed.com
2475,12-07-2024,DevOps engineer,Software Engineer III (AI/ML),Chewy,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cb6d98dac4a812f428d65f801aefa5bf,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
2476,09-11-2024,DevOps engineer,"Senior Specialist, Full Stack Developer",KPMG,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dd15e348655668335109be33677955ea,Germany,"Dallas, TX","Analytics,Gin,MAN,Data Management,Data Engineering,R",NA,indeed.com
2477,11-22-2024,DevOps engineer,Data Quality Engineer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2478,10-25-2024,DevOps engineer,Sr. DevOps Engineer,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Irving, TX","Software Development,R",$60 - $70 an hour,indeed.com
2479,11-07-2024,DevOps engineer,Programmer Analyst - Cloud &amp; Data Engineer,RisamSoft,NA,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2480,10-31-2024,DevOps engineer,"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1bd47363c07b64a9578dbf71edbf4e4,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2481,09-30-2024,DevOps engineer,Senior Contact Center Engineer,Indeed,NA,Germany,"Dallas, TX","LAN,R","Up to $80,000 ",indeed.com
2482,11-22-2024,DevOps engineer,Staff ETAC Engineer,Palo Alto Networks,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0faf192cd5b5f732d5b8b8ee9d263081,Germany,"Plano, TX",R,"$126,000 - $204,500 ",indeed.com
2483,10-31-2024,DevOps engineer,Google Cloud GenAI Developer,Accenture,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1bd47363c07b64a9578dbf71edbf4e4,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2484,11-03-2023,DevOps engineer,Staff Machine Learning &amp; Computer Vision Engineer,Dandy,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/55fb33c702d1493021ea17f11c237736,Germany,"Carrollton, TX","Leadership,R","$232,500 - $258,750 ",indeed.com
2485,12-04-2024,DevOps engineer,Lead Assistant Manager - Java Developer,clairvoyant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cfdcc7ab8c6a16fd0366c6b3ed90f6a2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
2486,12-04-2024,DevOps engineer,Lead Assistant Manager - Java Developer,EXL Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ac4ada250a93e9d194b50a786f54df67,Germany,"Richardson, TX","LAN,R",NA,indeed.com
2487,12-08-2024,DevOps engineer,Staff Machine Learning Ops Engineer,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Gin,Data Engineering,R","$118,450 - $236,900 ",indeed.com
2488,07-28-2022,DevOps engineer,Senior .Net Full Stack Developer - Plano,AmplifAI Solutions,NA,Germany,"Plano, TX",R,NA,indeed.com
2489,11-07-2024,DevOps engineer,Machine Learning Engineer - REMOTE,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX",R,"$108,472 - $251,094 ",indeed.com
2490,10-14-2024,DevOps engineer,HCL eCommerce Senior/Lead Developer - REMOTE,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Dallas, TX","LAN,R","$84,996 - $177,076 ",indeed.com
2491,11-26-2024,DevOps engineer,Software Engineer IV,Lennox International,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/365446e7e2f40beeecff99c21a26da89,Germany,"Carrollton, TX",R,NA,indeed.com
2492,11-11-2024,DevOps engineer,Machine Learning Engineer - Sr. Associate,JPMorgan Chase,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,Germany,"Plano, TX","LAN,R","$128,250 - $195,000 ",indeed.com
2493,11-15-2024,DevOps engineer,Sr Back End Engineer,Lennar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/de47f80d161ed972d5fd383223126db6,Germany,"Frisco, TX",R,"$115,829 - $138,004 ",indeed.com
2494,10-03-2024,DevOps engineer,Principal Full Stack Engineer,AT&amp;T,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/786b557b652fed5a331aa11f7dabb17c,Germany,"Plano, TX","LAN,R","$158,200 - $237,400 ",indeed.com
2495,12-09-2024,DevOps engineer,Juniper MIST Resident Engineer,Indeed,NA,Germany,"Plano, TX",R,NA,indeed.com
2496,04-30-2024,DevOps engineer,Senior Software Engineer - Video AI,Topaz Labs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8c8d77d3faa52a3142248766906940c9,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2497,11-27-2024,DevOps engineer,Cloud Engineer (GCP),NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX","LAN,R",$75 - $80 an hour,indeed.com
2498,12-05-2024,DevOps engineer,Sr. .NET/Splunk Developer,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX","Analytics,Gin,MAN,Data Management,Data Engineering,R",$50 - $52 an hour,indeed.com
2499,12-10-2024,DevOps engineer,Principal Engineer,Indeed,NA,Germany,"Dallas, TX",R,From $90 an hour,indeed.com
2500,11-07-2024,DevOps engineer,Remote Machine Learning Engineer,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX",R,"$108,472 - $251,094 ",indeed.com
2501,12-02-2024,DevOps engineer,"Software Engineer, Developer 2",Epsilon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/120033298d64b3531b8b1bba403e0580,Germany,"Irving, TX","LAN,R",NA,indeed.com
2502,11-21-2024,DevOps engineer,Sr. Data Engineer,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX","LAN,R",$70 - $90 an hour,indeed.com
2503,03-13-2024,DevOps engineer,Flight Test Engineer (R2634),SHIELD AI,NA,Germany,"Dallas, TX",R,"$83,768 - $125,312 ",indeed.com
2504,05-23-2024,DevOps engineer,Staff Software Engineer,Blue Yonder,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f0736e9f63b24ef74345f631ec2d5315,Germany,"Dallas, TX",R,"$113,046 - $163,977 ",indeed.com
2505,11-21-2024,DevOps engineer,Sr. Data Engineer,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Plano, TX","LAN,R",$70 - $90 an hour,indeed.com
2506,07-26-2023,DevOps engineer,Python Engineer (Top Secret Clearance),Better Talent Advisors,NA,Germany,"Dallas, TX","Go,R","$130,000 - $300,000 ",indeed.com
2507,02-21-2024,DevOps engineer,Software Integration Engineer,Brock Solutions,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d3c1e5d672c603266952111ac0162fcd,Germany,"Dallas, TX",R,NA,indeed.com
2508,11-20-2024,DevOps engineer,Firmware Engineer,Aither Systems Holdings LLC,NA,Germany,"Allen, TX","Software Development,R",NA,indeed.com
2509,11-04-2024,DevOps engineer,"Senior Research Engineer (Foundational Research, Machine Learning)",Thomson Reuters,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5d1b706607c05efdbd91b2050c833b81,Germany,"Ann Arbor, MI",R,NA,indeed.com
2510,12-10-2024,DevOps engineer,Data Scientist/Lead GenAI Consultant,Indeed,NA,Germany,"Irving, TX",R,"$74,330 - $83,385 ",indeed.com
2511,11-18-2024,DevOps engineer,Senior Data Engineer,Virtuous,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/050dd5a866ce314b280b91575ffb6d86,Germany,"Plano, TX",R,NA,indeed.com
2512,12-04-2024,DevOps engineer,"Customer Success Engineer (US based, remote)",Fortanix,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ff189280b10d92324453fabbd9751646,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2513,12-06-2024,DevOps engineer,Senior Data Engineer,AMH,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a1cf70fc2c4702a9aac4c0b92112d0d2,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2514,12-07-2024,DevOps engineer,Jr Data Engineer,Deloitte,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b245a75ba4a28df29f8f1551ac296deb,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2515,12-09-2024,Frontend developer,"Senior Software Engineer (iOS Developer) in Irving, TX. Multiple openings",U.S. Bank,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/14355bd958f2cbe0d5c107975854afd6,Germany,"Irving, TX",R,"$119,765 - $154,990 ",indeed.com
2516,10-20-2024,Frontend developer,Mobile Developer in Test (iOS with Cypress and Swift),Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX",R,NA,indeed.com
2517,11-15-2024,Frontend developer,Senior iOS Developer,Inabia Software &amp; Consulting Inc.,NA,Germany,"Dallas, TX",R,NA,indeed.com
2518,03-30-2022,Frontend developer,Objective C developers,American-IS,NA,Germany,"Arlington, TX","LAN,R",NA,indeed.com
2519,12-02-2024,Frontend developer,Sr. iOS Developer. (Onsite),Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Dallas, TX",R,"$81,500 - $141,500 ",indeed.com
2520,09-19-2024,Frontend developer,Sr iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Fort Worth, TX",R,NA,indeed.com
2521,10-30-2024,Frontend developer,iOS Developer,CEDENT,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2522,04-11-2022,Frontend developer,Senior IOS Developer,"Bayone Solutions, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/46fab688f1c649df8151425905d08862,Germany,"Plano, TX",R,NA,indeed.com
2523,12-14-2020,Frontend developer,Senior Mobile Developer – iOS,I-Team,NA,Germany,"Branch, TX","Software Development,R",NA,indeed.com
2524,11-07-2024,Frontend developer,Mobile Application Developer,RisamSoft,NA,Germany,"Irving, TX","Software Development,R",NA,indeed.com
2525,03-20-2020,Frontend developer,Senior Software Engineer (iOS),Axionent,NA,Germany,"Richardson, TX","LAN,R",NA,indeed.com
2526,11-22-2024,Frontend developer,React Native Developer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2527,02-23-2024,Frontend developer,"Mobile Lead- Dallas, TX",Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2528,12-05-2024,Frontend developer,Development Manager,Tyler Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0ab4aded708ddde71411f9fabe0add22,Germany,"Plano, TX","Software Development,R",NA,indeed.com
2529,07-02-2024,Frontend developer,Mobile Developer (Front End),Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX","LAN,R",NA,indeed.com
2530,12-06-2024,Frontend developer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
2531,12-06-2024,Frontend developer,"Team Lead, IT Applications",American Airlines,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e3c27172642fbec0755db09067a127bf,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2532,10-08-2024,Frontend developer,iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Plano, TX","LAN,R",$55 - $60 an hour,indeed.com
2533,12-03-2024,Frontend developer,iOS Developer-E,Indeed,NA,Germany,"Fort Worth, TX","Software Development,R","From $7,000 a month",indeed.com
2534,09-12-2024,Frontend developer,Sr. Developer Android Native App,Michaels,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c2c5b03650498aa7afdc084cb7678986,Germany,"Irving, TX",R,NA,indeed.com
2535,01-09-2023,Frontend developer,"Senior Software Engineer (React, DevOps, iOS, Javascript)",CEDENT,NA,Germany,"Westlake, TX","Software Development,R",NA,indeed.com
2536,05-21-2024,Frontend developer,React Native - iOS Lead,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2537,11-22-2024,Frontend developer,System Admin,Vofox Solutions,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bd9fbd7ccc538ccf39da442420d564da,Germany,"Irving, TX",R,NA,indeed.com
2538,10-21-2024,Frontend developer,Staff Engineer - iOS,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Software Development,R","$118,450 - $284,280 ",indeed.com
2539,12-03-2024,Frontend developer,Sr. Mobile Developer,Indeed,NA,Germany,"Westlake, TX","LAN,R",NA,indeed.com
2540,12-06-2024,Frontend developer,iOS Consultant,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
2541,12-06-2024,Frontend developer,Senior iOS Developer,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d9e5a2328367c1d03dcf10489e4c44b7,Germany,"Plano, TX","Authorization,R",$60 - $75 an hour,indeed.com
2542,11-18-2024,Frontend developer,Mobile iOS Lead Architect,Nisum,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db5fb623ec6ad6a08c2c2a223566c689,Germany,"Plano, TX",R,"$145,000 - $150,000 ",indeed.com
2543,11-04-2024,Frontend developer,"Staff Software Engineer, Payments (Flutter)",GoodLeap,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e815fe4923f5e049ae9049eb37938954,Germany,"Plano, TX",R,"$164,000 - $187,000 ",indeed.com
2544,12-01-2024,Frontend developer,MuleSoft Developer,Everlight Solar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e48ea0416c3a1bf516cee26e117d1f,Germany,"Dallas, TX",R,"$60,000 - $100,000 ",indeed.com
2545,12-06-2024,Frontend developer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
2546,09-12-2024,Frontend developer,Sr. Developer Android Native App,Michaels,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c2c5b03650498aa7afdc084cb7678986,Germany,"Irving, TX",R,NA,indeed.com
2547,12-06-2024,Frontend developer,"Team Lead, IT Applications",American Airlines,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e3c27172642fbec0755db09067a127bf,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2548,11-22-2024,Frontend developer,System Admin,Vofox Solutions,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bd9fbd7ccc538ccf39da442420d564da,Germany,"Irving, TX",R,NA,indeed.com
2549,12-03-2024,Frontend developer,iOS Developer-E,Indeed,NA,Germany,"Fort Worth, TX","Software Development,R","From $7,000 a month",indeed.com
2550,10-08-2024,Frontend developer,iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Plano, TX","LAN,R",$55 - $60 an hour,indeed.com
2551,01-09-2023,Frontend developer,"Senior Software Engineer (React, DevOps, iOS, Javascript)",CEDENT,NA,Germany,"Westlake, TX","Software Development,R",NA,indeed.com
2552,10-21-2024,Frontend developer,Staff Engineer - iOS,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Software Development,R","$118,450 - $284,280 ",indeed.com
2553,11-04-2024,Frontend developer,"Staff Software Engineer, Payments (Flutter)",GoodLeap,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e815fe4923f5e049ae9049eb37938954,Germany,"Plano, TX",R,"$164,000 - $187,000 ",indeed.com
2554,05-21-2024,Frontend developer,React Native - iOS Lead,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
2555,12-03-2024,Frontend developer,Sr. Mobile Developer,Indeed,NA,Germany,"Westlake, TX","LAN,R",NA,indeed.com
2556,10-10-2024,Frontend developer,Senior Android Developer - HYBRID,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
2557,12-06-2024,Frontend developer,iOS Consultant,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
2558,12-06-2024,Frontend developer,Senior iOS Developer,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d9e5a2328367c1d03dcf10489e4c44b7,Germany,"Plano, TX","Authorization,R",$60 - $75 an hour,indeed.com
2559,11-18-2024,Frontend developer,Mobile iOS Lead Architect,Nisum,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db5fb623ec6ad6a08c2c2a223566c689,Germany,"Plano, TX",R,"$145,000 - $150,000 ",indeed.com
2560,12-01-2024,Frontend developer,MuleSoft Developer,Everlight Solar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e48ea0416c3a1bf516cee26e117d1f,Germany,"Dallas, TX",R,"$60,000 - $100,000 ",indeed.com
2561,12-03-2024,Frontend developer,SDET - Mobile testing,Indeed,NA,Germany,"Westlake, TX","Authorization,R",NA,indeed.com
2562,11-07-2024,Frontend developer,Software Engineer III,Adswizz,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf2db3d5a8e5a03bfc6f063414aa96fd,Germany,"Irving, TX","LAN,R",NA,indeed.com
2563,10-25-2024,Frontend developer,iOS Developer (Need Ex Walmart Employee)- Only USC or GC,Indeed,NA,Germany,"Lewisville, TX","Software Development,R","$100,000 - $105,000 ",indeed.com
2564,09-13-2024,Frontend developer,Senior Android Developer,Toyota,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/97de3f6f34a096f60c8079158d77b790,Germany,"Plano, TX","Software Development,R",$80 - $85 an hour,indeed.com
2565,12-10-2024,Frontend developer,"Manager, Application Development",Select Medical,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/56df5588b2006fee1bbf652a24d1ada2,Germany,"Addison, TX","Software Development,R",NA,indeed.com
2566,11-08-2024,Frontend developer,iOS App Developer,Indeed,NA,Germany,"Plano, TX","Authorization,R",NA,indeed.com
2567,10-17-2024,Frontend developer,Android Mobile Developer,Intone networks,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e49b869b922dbb240e92500077beef77,Germany,"Plano, TX","Software Development,R",NA,indeed.com
2568,09-30-2024,Frontend developer,Senior Mobile Engineer,Capgemini,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/705e8467dd710fe59b83f3f0d13d2b16,Germany,"Plano, TX","LAN,R",$36.98 - $57.79 an hour,indeed.com
